9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10
9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,13,13,13,13,13,13,20,21,16,16,16,17,13,13,13,13,13,13,5,12,12,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,13,13,13,13,20,16,16,16,16,16,16,16,16,17,13,13,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,13,13,20,16,16,16,16,16,16,16,16,16,16,22,13,13,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,13,20,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,17,13,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,20,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,24,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,5,10
9,13,13,13,13,19,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,5,12,12,1,10
9,13,13,13,13,13,16,16,16,16,16,16,16,16,25,16,16,16,16,16,18,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,5,12,12,1,1,1,1,10
9,13,13,13,13,13,24,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,13,13,13,5,12,12,1,1,1,1,11,11,11,10
9,13,13,13,13,13,19,16,16,16,16,16,16,16,16,16,16,16,16,18,13,13,13,2,1,1,3,13,13,13,13,13,13,13,13,13,5,12,12,1,1,1,1,11,11,7,13,13,13,10
9,13,13,13,13,13,13,19,16,16,16,16,16,16,16,16,16,18,13,13,13,13,13,2,1,1,3,13,13,13,13,13,13,5,12,12,1,1,1,1,11,11,7,13,13,13,13,13,13,10
9,13,13,13,13,13,13,13,16,16,16,16,16,16,16,16,18,13,13,13,13,13,13,2,1,1,3,13,13,13,5,12,12,1,1,1,1,11,11,7,13,13,13,13,13,13,13,13,13,10
9,13,13,13,13,13,13,13,19,16,16,16,16,16,18,13,13,13,13,13,13,13,13,2,1,1,1,12,12,12,1,1,1,1,11,11,7,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,13,14,13,13,13,13,13,19,16,16,16,18,13,13,13,13,13,13,13,13,13,2,1,1,1,1,1,1,1,11,11,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10
9,13,34,14,15,15,34,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,1,1,1,1,11,11,7,13,13,13,13,13,13,13,13,13,27,26,26,30,13,13,13,13,13,10
9,13,15,15,15,15,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,5,1,1,1,1,7,13,13,13,13,13,13,13,13,13,27,26,26,26,26,26,26,26,26,30,13,13,10
9,13,15,15,0,15,15,13,13,13,13,13,13,13,13,13,13,13,13,5,12,12,1,1,1,1,3,13,13,13,13,13,13,13,13,27,26,26,26,26,26,26,26,26,26,26,26,30,13,10
9,13,34,15,15,15,14,14,13,13,13,13,13,13,13,13,5,12,12,1,1,1,1,1,1,1,3,13,13,13,13,13,13,13,27,26,26,26,26,26,26,26,26,26,26,26,26,26,13,10
9,13,34,14,14,15,34,13,13,13,13,13,13,5,12,12,1,1,1,1,11,11,11,1,1,1,3,13,13,13,13,13,13,13,26,26,26,26,26,26,26,26,26,26,26,26,26,26,13,10
9,13,13,13,13,13,13,13,13,13,5,12,12,1,1,1,1,11,11,7,13,13,13,2,1,1,3,13,13,13,13,13,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,13,10
9,13,13,13,13,13,13,5,12,12,1,1,1,1,11,11,7,13,13,13,13,13,13,2,1,1,3,13,13,13,13,13,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,29,13,10
9,13,13,13,5,12,12,1,1,1,1,11,11,7,13,13,13,13,13,13,13,13,13,2,1,1,3,13,13,13,13,13,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,13,13,10
9,5,12,12,1,1,1,1,11,11,7,13,13,13,13,13,13,13,34,13,13,13,13,2,1,1,3,13,13,13,13,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,13,13,10
9,1,1,1,1,11,11,7,13,13,13,13,13,13,13,13,13,34,14,15,15,34,13,2,1,1,3,13,13,13,13,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,13,13,10
9,1,11,11,7,13,13,13,13,13,13,34,14,15,14,34,13,14,15,15,15,14,13,2,1,1,3,13,13,13,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,13,13,10
9,7,13,13,13,13,13,13,13,13,13,14,15,15,15,14,34,14,15,0,15,14,13,2,1,1,3,13,13,13,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,13,13,10
9,13,13,13,13,13,13,13,13,13,34,15,15,0,15,15,13,15,15,15,15,15,13,2,1,1,3,13,13,13,28,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,30,13,10
9,13,13,13,13,13,13,13,13,13,13,14,15,15,15,14,13,34,14,14,15,34,13,2,1,1,3,13,13,13,13,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,13,10
